cell_id,centroid_lon,centroid_lat,LST_mean,LST_std,NDVI_mean,NDVI_std,building_count,building_area,road_count,road_length,impervious_surface_proxy,vegetation_cover_proxy
157,77.5275507,12.9551251,29.557092209190518,2.1591485619445336,0.08021243262719625,0.1522151611873363,18,0.0008000276323402674,14,0.01662736085224466,215.15294425413495,0.08021243262719625
158,77.5275507,12.9641251,29.598583218283093,2.144826326454812,0.07649407159418743,0.1191837236646261,24,3.9499030535843096e-05,6,0.022093815305186844,273.2507942681814,0.07649407159418743
159,77.5275507,12.9731251,29.607486417637922,2.2679884466131943,0.07564657101434724,0.14461654328174106,21,0.00028861800907289975,11,0.016331513747672957,205.18681181167727,0.07564657101434724
160,77.5275507,12.9821251,30.423184434931265,1.8407453251242638,0.08057043118683402,0.15249796256081774,23,6.597568243986638e-05,16,0.049430665209829756,611.069640645304,0.08057043118683402
161,77.5275507,12.9911251,30.487329091563737,2.163555773518049,0.05789518344866829,0.15305011510064195,27,3.12885132548076e-05,15,0.04566897899069875,564.2008333821428,0.05789518344866829
162,77.5275507,13.0001251,30.211820283338437,2.103622242497666,0.04030830434606729,0.13325073531207637,22,0.0005025807872243758,11,0.010447650100589264,135.18803565202026,0.04030830434606729
163,77.5275507,13.0091251,29.807018810480926,1.8583123265772974,0.05384762335606946,0.14361050812705392,20,5.743690341847601e-05,13,0.016192341441420087,200.61454746714278,0.05384762335606946
164,77.5275507,13.0181251,29.78798224860119,1.9827580651679249,0.06423266022299093,0.15470084250440347,27,0.0003689869573362656,13,0.015338416520355917,193.91856145298993,0.06423266022299093
165,77.5275507,13.0271251,29.978677405160244,1.6996210685250923,0.04743098502696082,0.1289964961239783,19,9.656731882193118e-05,17,0.04080659331043581,504.97729171923146,0.04743098502696082
166,77.5275507,13.0361251,29.6861364822436,2.032877539681631,0.07494034564788297,0.1562796797902904,17,0.0002746163367213278,9,0.007667588678062406,98.05191376276215,0.07494034564788297
167,77.5275507,13.0451251,29.420856656831432,2.118185359498714,0.09300268662968995,0.14627946335685169,21,8.858626176212734e-05,10,0.01625366828908466,201.7562290227999,0.09300268662968995
168,77.5275507,13.0541251,28.763529271805762,2.041791053961892,0.0959257343865009,0.13986327610591298,11,0.00026022299733107667,13,0.013578949265416891,170.85397855244406,0.0959257343865009
169,77.5275507,13.0631251,28.84912199487881,2.0076518265757506,0.15409817151595018,0.15604618181734498,20,0.0004044633918630874,17,0.07307068408523686,907.1005861370365,0.15409817151595018
170,77.5275507,13.0721251,28.24917022458532,1.875299320289522,0.1925063455356537,0.14845393267526538,8,0.00023448412475258825,14,0.0016662624858956381,23.466007538866997,0.1925063455356537
171,77.5275507,13.0811251,27.845164053087434,2.09295062849798,0.2020926296487896,0.12884543587394773,21,0.00029485620122584135,9,0.049620175409732015,616.2349581599736,0.2020926296487896
172,77.5275507,13.0901251,27.945382434570526,1.8183935297139806,0.22449349414894962,0.14369158069200244,15,3.7101488334188925e-05,10,0.005574037776436214,69.27332425642473,0.22449349414894962
174,77.5365507,12.8471251,24.897956154461113,1.72715824718198,0.45715067159372325,0.11788513989770238,13,0.00024112442749996872,7,0.03269838994819707,406.66067130490177,0.45715067159372325
175,77.5365507,12.8561251,24.443794021166344,2.1425206016230494,0.43207469537398124,0.1340639914544855,7,2.4381533026241247e-05,7,0.004434949123985624,55.05346490138107,0.43207469537398124
176,77.5365507,12.8651251,24.83155527724745,2.0348738800553283,0.4027151639684616,0.13224286389770307,12,0.00011194694103334016,7,0.0029809751652870955,38.1842235348202,0.4027151639684616
177,77.5365507,12.8741251,25.774819151629615,1.9030999266757314,0.35395739705864787,0.14511913185195305,20,0.000163728601074027,7,0.036388664383165265,451.2641109165345,0.35395739705864787
178,77.5365507,12.8831251,25.912558187504832,2.079559186189726,0.3179138334219349,0.14830538719487968,19,0.0001741925359866634,12,0.025707294885619483,319.52453606921176,0.3179138334219349
179,77.5365507,12.8921251,26.316766859114168,1.901727963540235,0.294564342666865,0.1562983852433878,18,0.0005697528987267817,8,0.0018861726052812984,30.32006795071704,0.294564342666865
180,77.5365507,12.9011251,27.29954713324539,1.9323338232872882,0.22947793894286383,0.13580466961349033,16,0.0004547007280002935,7,0.012524000036930862,160.2308736411254,0.22947793894286383
181,77.5365507,12.9101251,27.7367352334861,2.148516372209975,0.22961532573620153,0.1518856080025901,22,0.0001632571626860119,7,0.01293705703120033,161.73227399859684,0.22961532573620153
182,77.5365507,12.9191251,27.888693054432874,1.9974074894915337,0.19913914761408177,0.1651901482074269,27,0.0019110551633862622,7,0.01019995264746331,149.5186149487602,0.19913914761408177
183,77.5365507,12.9281251,28.51804965644044,2.1194773946096523,0.1564456904950242,0.1651084109040102,20,6.694839930022709e-05,7,0.006460274832820444,80.5830028656873,0.1564456904950242
184,77.5365507,12.9371251,28.947707606016042,1.9833138834193544,0.11033550806741999,0.15937205310650998,17,0.00039190429113992,13,0.00499036691657682,66.447792687861,0.11033550806741999
185,77.5365507,12.9461251,29.247528318919745,1.9479560244397587,0.08861041357379182,0.1447481630944486,27,0.00021587981020351196,9,0.00070962256476182,11.42595524648558,0.08861041357379182
186,77.5365507,12.9551251,29.76402762313978,2.072160113663592,0.0846084010266134,0.15261584116287075,24,0.0003666149618311688,10,0.0017838225567741366,26.54861134080624,0.0846084010266134
187,77.5365507,12.9641251,30.4475347189726,1.9654674070457268,0.03229068701127723,0.15297128988217207,18,0.0009046789966658508,9,0.008653342938647106,118.00027080633282,0.03229068701127723
188,77.5365507,12.9731251,30.454220857665316,1.6414263436589753,0.03161077755787658,0.1420543734429967,18,0.0007655870468595293,14,0.04398278299116273,552.4490128150898,0.03161077755787658
189,77.5365507,12.9821251,30.963894911000274,2.1196683048539002,-0.0036278791802359304,0.13570294377552733,27,0.0001515062171090597,11,0.0021935640842513956,28.95148520198093,0.0
190,77.5365507,12.9911251,31.005438108880355,2.0940159939595557,0.0070636228334571855,0.1453172380088373,33,0.0009610948524531942,11,0.005761647751372616,82.99682226945446,0.0070636228334571855
191,77.5365507,13.0001251,30.756361934179775,1.783213352611785,-0.006829027854199432,0.140919034638855,21,1.297529568289178e-05,13,0.0237341773501812,293.17472402301354,0.0
192,77.5365507,13.0091251,30.987712855205974,2.1876782276393256,0.010144330757299253,0.13528012649437526,17,1.236813271221034e-05,11,0.050815326864196285,627.5024073692407,0.010144330757299253
193,77.5365507,13.0181251,30.578583721020628,1.8960202057013178,0.009831827245631825,0.13938733397276132,10,0.00021519679736253816,15,0.014818981938428368,185.6071448863075,0.009831827245631825
194,77.5365507,13.0271251,30.39861705331193,2.1083975668532875,0.03852602275867419,0.13958970645100216,16,1.771912800008258e-05,16,0.02043728345811845,252.5308961249202,0.03852602275867419
195,77.5365507,13.0361251,30.04700973454562,1.8729641116418465,0.02664668829415322,0.13531741940547368,19,0.00013900792803105393,10,0.024933819880812405,309.5410840597958,0.02664668829415322
196,77.5365507,13.0451251,29.816906205384928,1.9794828797522876,0.06958673577341243,0.1402079080597055,18,5.496774113471063e-05,4,0.028373378674238687,350.9672396959679,0.06958673577341243
197,77.5365507,13.0541251,29.607005525547304,1.6442408556729642,0.08221517532349346,0.15293871732217018,21,0.0003316640079655995,6,0.029107903424185816,363.45144977964713,0.08221517532349346
198,77.5365507,13.0631251,29.120146559383393,2.154761845833277,0.11986814470180693,0.13697291612109194,18,0.0009589099319523378,7,0.0008850807143849643,22.765316621448175,0.11986814470180693
199,77.5365507,13.0721251,29.044254695963946,1.9326196403443763,0.1343623831215213,0.13135627306184236,21,0.00015441355522373084,9,0.041647642180268445,516.0747621665702,0.1343623831215213
200,77.5365507,13.0811251,29.697721539481662,1.9795551329690462,0.20520993800201762,0.14043538698712074,24,0.0004193186003894194,7,0.008981898462262472,116.06440818088755,0.20520993800201762
201,77.5365507,13.0901251,30.83640865433294,2.2216735714451703,0.2351712447588792,0.14897081595435524,21,0.00021381437605859775,16,0.0030627164349728646,40.45099766705509,0.2351712447588792
202,77.5455507,12.8471251,23.83648363557149,1.5734708830332447,0.4291887931409843,0.11012155820634374,11,0.0002327151344594947,11,0.013868586863743922,174.09014812596814,0.4291887931409843
203,77.5455507,12.8561251,24.775111309043538,2.0529434102696644,0.4180054909112384,0.1532563382115875,18,0.0005821582308226998,11,0.023589787099720132,298.41907815484984,0.4180054909112384
204,77.5455507,12.8651251,25.581863210147905,1.9395620421038415,0.3918409268124356,0.1435414541429895,16,0.00013163343946731156,5,0.009463120563321445,118.45375312084887,0.3918409268124356
205,77.5455507,12.8741251,25.836700566137427,1.9134668309851595,0.3390615993197912,0.14182770581241746,12,4.119934173170197e-06,12,0.005237686032962045,64.71365391524958,0.3390615993197912
206,77.5455507,12.8831251,26.51107877845517,1.800713964214894,0.2806180409314701,0.14415724480672581,21,0.000291343413314745,4,0.0026411844756061235,36.204048011368755,0.2806180409314701
207,77.5455507,12.8921251,26.928619886619565,1.9208264280201723,0.25452038601722116,0.13920946148775304,18,0.00010721183034229433,13,0.005254998618224794,66.20012899465542,0.25452038601722116
208,77.5455507,12.9011251,27.54264954781132,1.7912022902557516,0.23470086422100847,0.15458616858991772,18,0.000668251132661508,12,0.04891705683730724,612.1642959255402,0.23470086422100847
209,77.5455507,12.9101251,28.183547373094168,2.0016358482792174,0.1872768751339613,0.14799167084309786,16,0.0013954859552781772,11,0.01290094044067712,176.4990913080901,0.1872768751339613
210,77.5455507,12.9191251,28.72585725280857,1.9830068592286227,0.15422357826954156,0.1527528199353396,20,9.141323767822239e-06,13,0.00887547091005733,109.68657078796485,0.15422357826954156
211,77.5455507,12.9281251,29.015298278736903,1.9100541201313954,0.0905253378554634,0.1307602241652262,23,0.00017828472515119502,9,0.06314983474701442,781.8286354588348,0.0905253378554634
212,77.5455507,12.9371251,29.66572216327494,1.7218934544823759,0.10566022571472923,0.14493181839937241,22,0.0001443620890636841,10,0.013005368787102498,162.3423564958788,0.10566022571472923
213,77.5455507,12.9461251,29.885521946193702,2.0467342730595157,0.03615307650803836,0.12451064835183039,30,9.601938479874233e-05,16,0.07785632255037021,962.3745917922093,0.03615307650803836
214,77.5455507,12.9551251,30.409805662043073,1.8989104695155548,0.04477255222085567,0.14167618285136224,26,0.000835742772594313,11,0.017664036610880042,228.39233806758463,0.04477255222085567
215,77.5455507,12.9641251,30.76849218768462,1.7103244621888605,0.014628498824138947,0.13186743949122356,33,0.00027887113322211133,11,0.025307480567070526,315.880885188798,0.014628498824138947
216,77.5455507,12.9731251,31.06808680671846,2.185126941233091,-1.6375709438236437e-05,0.13195572128839628,23,0.00032155697783468586,14,0.016244171597295576,204.5151675942008,0.0
217,77.5455507,12.9821251,31.267193070340465,1.803194540319618,-0.027940506707325122,0.14858673628837032,23,0.00015470772786108124,14,0.021494340008701027,267.2721942785446,0.0
218,77.5455507,12.9911251,30.990883767861618,2.2677901248335717,-0.004150845299468749,0.12573206522599503,27,1.9179797326592934e-05,20,0.0412308261525685,509.2593327147543,0.0
219,77.5455507,13.0001251,31.21754927913058,1.9084980677654597,-0.04179840330860174,0.1285275430040501,18,0.0005447666313186598,9,0.00046666180160346036,12.4867707768163,0.0
220,77.5455507,13.0091251,31.04457288052471,2.1775032824509175,-0.021258188164859113,0.12325063554839338,22,0.0008069909912751301,7,0.059436392755688516,743.745478357576,0.0
221,77.5455507,13.0181251,31.017631475657915,1.721522573473367,-0.003218052333740133,0.14844848956453097,25,4.01332699949265e-05,10,0.014105866694706096,174.64197487285216,0.0
222,77.5455507,13.0271251,30.83888224259479,1.833872453424426,-0.02554097404063784,0.12118405757185086,23,0.001289371676460699,8,0.016346922043526325,217.7320212344077,0.0
223,77.5455507,13.0361251,30.482667134400927,1.4190677330602874,0.019029750686036316,0.1511034857269065,24,3.700310341297378e-05,7,0.02178838009943074,269.4491753437496,0.019029750686036316
224,77.5455507,13.0451251,30.097565514076937,1.937835105859996,0.03224894231987879,0.148508711550686,23,0.00024413659016635906,13,0.0030225230561530124,40.32913143604163,0.03224894231987879
225,77.5455507,13.0541251,29.850936969740058,1.9758278781158873,0.05686648999891974,0.15012908999183877,22,0.0014496577263548775,13,0.009819332620147388,139.1233376111391,0.05686648999891974
226,77.5455507,13.0631251,29.41261849096672,1.99927346001979,0.10280975923696972,0.1698511748661288,23,5.551932312949228e-06,12,0.045909203048185174,566.84882691973,0.10280975923696972
227,77.5455507,13.0721251,29.319032015835344,2.179041609606926,0.12824580631263316,0.17233080344003515,17,5.39760842757508e-05,14,0.0001341011294678028,2.3219409104142423,0.12824580631263316
228,77.5455507,13.0811251,31.208003477427795,2.3728750422502123,0.15376280254296373,0.16517699672402414,23,0.0010412933026026708,7,0.006267281819983772,90.22932250106722,0.15376280254296373
229,77.5455507,13.0901251,32.06665907139641,1.8370228618215372,0.20032725411866886,0.16095226228831816,11,1.7668845158313118e-06,8,0.0516947398126899,638.2284777432807,0.20032725411866886
230,77.5455507,13.0991251,30.53418129211353,2.2351008372820997,0.2420360948693841,0.15699797921380665,20,0.00012985969750490045,8,0.0026711858210334417,34.58080887084374,0.2420360948693841
232,77.5545507,12.8471251,24.139268022797946,2.11181353422317,0.45521446141569655,0.12293368470891632,18,0.00015783634676177434,7,0.006334183029748863,80.14838736432887,0.45521446141569655
233,77.5545507,12.8561251,25.109693373725932,2.0713640203599684,0.4184287262663077,0.1596918517922897,17,0.0005644927013062471,12,0.06094338193754582,759.3564770228651,0.4184287262663077
234,77.5545507,12.8651251,26.055721536675215,2.2424929468332095,0.3195639415351991,0.14812956674906955,18,0.00018088295352364009,9,0.02981711531938618,370.3456576902447,0.3195639415351991
235,77.5545507,12.8741251,25.44451957693121,2.051971810712985,0.3101671396579368,0.14911187659873854,28,0.0003902587569196848,11,0.08507398207079227,1055.1140842927402,0.3101671396579368
236,77.5545507,12.8831251,26.418490503822216,1.8977752610945646,0.2675300909026706,0.14481920422146585,15,0.0009146268396307916,9,0.011317336641167667,151.01189482467234,0.2675300909026706
237,77.5545507,12.8921251,27.106970743898458,1.9299724533797717,0.2123528921007495,0.12897591175351744,18,0.0001253098255429802,7,0.0168694822631545,209.8122480086109,0.2123528921007495
238,77.5545507,12.9011251,27.986191875609894,1.8475855308433942,0.2135736442940628,0.14039786819761754,25,1.7314237429652535e-05,7,0.05917096123763636,730.719450309457,0.2135736442940628
239,77.5545507,12.9101251,28.584340955244386,2.255193948093719,0.1775536490351523,0.15159481338472222,15,0.0016549913098473908,12,0.017911333704844747,241.55956808261902,0.1775536490351523
240,77.5545507,12.9191251,28.78485529983184,1.8537285126515015,0.1518897903469116,0.14084808816487063,15,0.00011407548781917429,15,0.0022346815701452514,28.9970007156102,0.1518897903469116
241,77.5545507,12.9281251,29.15327974022745,1.7618189212596007,0.09295672059141133,0.1581341678783828,17,0.0007624455696890024,15,0.031707279456161655,400.8608027882798,0.09295672059141133
242,77.5545507,12.9371251,29.700989458839484,2.1142383982706514,0.03473824125014955,0.1422000464938052,20,0.00023221328351032068,12,0.0009884844368859217,15.070342227114105,0.03473824125014955
243,77.5545507,12.9461251,30.340514334622966,1.691085418452462,0.03994767956906221,0.13962646147419103,28,0.000820428719435577,11,0.00159618751931106,29.834768379588112,0.03994767956906221
244,77.5545507,12.9551251,30.294409095582136,2.004525460418286,0.036998395382578916,0.12450715447613135,32,3.819838327547072e-06,12,0.013981343790785628,172.65634110016268,0.036998395382578916
245,77.5545507,12.9641251,31.028171228861577,2.2636970697612937,0.0023815397011313754,0.14065031718250712,29,8.54372942286781e-05,16,0.03434923926569755,425.119463702793,0.0023815397011313754
246,77.5545507,12.9731251,31.286498808293043,1.80569100357505,-0.027705896529970808,0.12591062516235943,31,0.0006976675772388202,12,0.0033619861865922165,50.11918226951897,0.0
247,77.5545507,12.9821251,32.157917724607536,1.963707257999767,-0.06340962237502229,0.11889566095224213,24,1.5957340664404895e-05,6,0.12697104436739184,1567.740761827855,0.0
248,77.5545507,12.9911251,32.07883540628344,1.9201873309176236,-0.07705103396563659,0.1338104048714674,18,0.000586618975683291,16,0.04898370073950993,611.9792557431263,0.0
249,77.5545507,13.0001251,31.747812668889825,1.811146771722938,-0.07907663890854165,0.12157306785881083,24,0.00017025732579696018,13,0.14822716440816733,1832.0669349872135,0.0
250,77.5545507,13.0091251,31.9364333699837,2.04635288085744,-0.05679697905968322,0.11712054686163864,24,8.821232158659359e-05,12,0.029703826609809424,367.8029497703213,0.0
251,77.5545507,13.0181251,31.418002819286016,1.9922054980547212,-0.09175532944842463,0.11317256865206593,23,0.0008068644017392539,14,0.008973345679800794,120.74333434000062,0.0
252,77.5545507,13.0271251,31.27519343717154,1.9422671976156038,-0.0724300812861346,0.10339364116367573,23,3.2197436040212235e-05,13,0.001534119889925072,19.337250937843017,0.0
253,77.5545507,13.0361251,31.631470310959966,2.147889916249031,-0.014169112341455129,0.13388966759720922,24,0.0002426478121653929,12,0.03733093341797511,463.8713732116112,0.0
254,77.5545507,13.0451251,30.378552185890452,1.778384102257952,0.027869237648735168,0.13870975008056488,17,0.000266634403752814,13,0.03605964841131562,448.4726273465239,0.027869237648735168
255,77.5545507,13.0541251,30.074987553022154,2.2018205474077597,0.07467747252930253,0.14594392601445388,24,0.0009917357610911514,6,0.0025482551097787435,43.70359099839377,0.07467747252930253
256,77.5545507,13.0631251,29.87816097423759,2.010545065129445,0.06980543308089251,0.14029761485000325,24,0.00019673779268293676,6,0.012610907618544913,158.11907915096114,0.06980543308089251
257,77.5545507,13.0721251,29.929623686935006,1.8043145743124887,0.11481000227690041,0.1643068544088715,22,0.00023752852538735036,7,0.0023080560157154556,31.42696964324452,0.11481000227690041
258,77.5545507,13.0811251,30.138072228166727,2.2666387863257773,0.14292713280587052,0.15831902591753647,22,5.6394930872257514e-05,12,0.0021195674484961774,26.86373307862266,0.14292713280587052
259,77.5545507,13.0901251,30.725582035898288,1.8018846171509153,0.1791890016535847,0.16085454008226605,17,0.00014502799347762066,12,0.0247445741082934,307.27903829346945,0.1791890016535847
260,77.5545507,13.0991251,29.314882552785537,2.284798094448585,0.20112280378727568,0.12693141716370912,16,0.00011867874935855849,10,0.007505306826962968,94.12327872001886,0.20112280378727568
261,77.5545507,13.1081251,27.584300544524933,2.12434386122387,0.24452812827688683,0.15413581156612516,21,0.0006222543468635063,7,0.014130197772491583,182.12903851055668,0.24452812827688683
263,77.5635507,12.8471251,25.409038833258418,1.8433821901306988,0.45778670451838543,0.15741183235210643,13,9.028862372863538e-05,6,0.0031467762721065747,39.96376414611371,0.45778670451838543
264,77.5635507,12.8561251,25.118739815448333,1.783774356237902,0.36493055591106593,0.13871557304023646,16,0.00015312159494036278,5,0.005016623262109132,63.82401058085796,0.36493055591106593
265,77.5635507,12.8651251,25.653523163030805,2.0378948620778323,0.37626271521779314,0.13890883898377263,24,0.0001294647652085777,6,0.009062547353778228,113.48163109860256,0.37626271521779314
266,77.5635507,12.8741251,26.373261434851074,2.1878977015046677,0.3159041217100927,0.14358326733287888,18,0.0001097517416029002,6,0.018356849176342106,227.98272738203713,0.3159041217100927
267,77.5635507,12.8831251,26.73357651355091,1.8718471978220872,0.27644610209953674,0.16338811889818802,15,0.0004159820940454372,18,0.02043894680148164,257.46825796947013,0.27644610209953674
268,77.5635507,12.8921251,27.42549300135749,2.206669684434062,0.24768828847188745,0.13932559294291047,15,7.089877758051973e-05,17,0.025620879001738425,317.182441719987,0.24768828847188745
269,77.5635507,12.9011251,28.13932751389314,2.1629329773867605,0.19067265597543667,0.15166077272352702,25,0.0006200817037028946,11,0.031076077412894643,391.31060637774743,0.19067265597543667
270,77.5635507,12.9101251,28.58812935533817,1.7658162531675854,0.1667281918067172,0.1367849850592589,23,0.0004651365692946015,10,0.061329197709508156,762.8930157876885,0.1667281918067172
271,77.5635507,12.9191251,28.790398136110774,1.9533151625670258,0.0978571632813679,0.14374106665617853,19,0.0002827931696585377,15,0.034250661332607193,426.33894447241653,0.0978571632813679
272,77.5635507,12.9281251,29.66672095761309,1.9989252650460494,0.09781232375849347,0.14204003747470093,26,0.0004925143077745733,5,0.06705807443729322,833.9578857415778,0.09781232375849347
273,77.5635507,12.9371251,30.50491659625881,2.1365305190194177,-0.0035749484498915083,0.137221061591365,21,0.0003198362049598717,12,0.020336085975047484,255.01138493836245,0.0
274,77.5635507,12.9461251,31.000129353590783,2.199747500897652,0.019963314421611072,0.15280890932790425,27,0.00028472170100067676,9,0.11739023829212328,1452.777283865728,0.019963314421611072
275,77.5635507,12.9551251,31.446458473655824,1.924615875209687,-0.03086398330306204,0.12676784531719662,25,0.0002859889720163644,18,0.013792955011140542,173.8141232488507,0.0
276,77.5635507,12.9641251,31.611249889946432,2.1033761674961617,-0.0319867021777541,0.13581046802364305,20,0.0011082396557162406,20,0.05772330141581095,726.3153218707062,0.0
277,77.5635507,12.9731251,32.33050921122783,1.9008530520529205,-0.08217353259045203,0.11317748138904778,21,0.00010168067531592352,17,0.00811248900748318,101.40950225677905,0.0
278,77.5635507,12.9821251,32.21308024295592,1.8715725831295937,-0.08818261458678102,0.125325483321892,24,3.183894925013978e-06,10,0.07728496760331395,954.1747098548021,0.0
279,77.5635507,12.9911251,32.40653781942712,1.8177966119127726,-0.09784364283147673,0.10759607958739544,25,0.0004789588897874709,12,0.02338061591136096,294.56265186603,0.0
280,77.5635507,13.0001251,32.8233019214189,2.0313683083684952,-0.08418698515825851,0.11763007287003789,17,1.6883091390301757e-05,13,0.000365059931221971,4.715345958176208,0.0
281,77.5635507,13.0091251,32.45045398265296,1.853093993781277,-0.0839608461081346,0.1171860646868371,31,0.00048713816121873137,24,0.19438497202384558,2405.8285208032635,0.0
282,77.5635507,13.0181251,32.073173232717565,1.8711586776690483,-0.0836807108440236,0.1122782188773489,33,0.0011689278606667533,16,0.01803618227183555,237.10012509262103,0.0
283,77.5635507,13.0271251,31.727132575804283,1.9781790665580037,-0.07043785559193749,0.11527498991725285,20,0.0007750630999993138,10,0.010864962823280344,143.7040237441933,0.0
284,77.5635507,13.0361251,31.18772752639017,1.933179570834151,-0.01518770568671692,0.13695967734140216,27,0.0005986265563330774,18,0.005435227019149307,74.49201945039982,0.0
285,77.5635507,13.0451251,31.245369792957405,2.1826966479728833,-0.026039026255820476,0.1281043332377622,24,0.0002747288851368058,10,0.031285916131525975,389.637592798306,0.0
286,77.5635507,13.0541251,30.62027111747724,2.131936043048011,-0.007459306206915566,0.14090517008805303,20,1.8526629433549476e-05,13,0.05158320070896069,637.0583622023981,0.0
287,77.5635507,13.0631251,29.801854351759523,1.8870008582180193,0.050902668758304064,0.14402901196507012,23,0.0006249045379181973,11,0.03019162766471092,380.45101484727314,0.050902668758304064
288,77.5635507,13.0721251,29.879587737019964,1.8831265221218136,0.06028701576173877,0.13303769213287575,19,0.0001725195859968686,11,0.03310291407341265,410.80782295567315,0.06028701576173877
289,77.5635507,13.0811251,29.042012721441278,1.7761573198008143,0.12164561869044234,0.15885476174132954,26,0.00038467481285765895,15,0.12888835691637018,1595.9633546818256,0.12164561869044234
290,77.5635507,13.0901251,28.780668474912922,2.0315603521452563,0.15404656945058254,0.17607287442491376,14,8.165309703857246e-05,11,0.00022229774508368118,3.7524795323735023,0.15404656945058254
291,77.5635507,13.0991251,27.980391084597827,1.7270601367667329,0.20520842212606275,0.14218982959228196,15,0.0007139220290917618,7,0.015947623894047042,205.69809781652847,0.20520842212606275
292,77.5635507,13.1081251,26.98582118103437,1.8724383255786432,0.2606254729846804,0.15457842475667397,15,0.0003302090315936755,16,0.019770366868253716,248.15525802280735,0.2606254729846804
293,77.5635507,13.1171251,26.72880955445485,1.5773089531700855,0.24907802326219683,0.16526660846304503,15,7.15442653796885e-05,9,0.015134236685823598,187.72569075559616,0.24907802326219683
294,77.5635507,13.1261251,25.762564536057404,1.9789002824613264,0.31723335701570404,0.14325672716605553,13,0.00044390932401276967,10,0.04204213047703615,524.5190098894928,0.31723335701570404
296,77.5725507,12.8471251,25.658985483010017,2.380109263091214,0.4874917104668022,0.13586067930504328,12,0.0003614963088455396,7,0.02710759240738137,339.12455205218413,0.4874917104668022
297,77.5725507,12.8561251,25.221813802124707,1.7900294199635978,0.37110565820814184,0.15526234988314028,16,0.0001274001703766612,13,0.009127892849260195,114.26287678564022,0.37110565820814184
298,77.5725507,12.8651251,25.646759901272993,2.33356528381721,0.3374849070566944,0.13764819599483533,15,0.00010675555661734444,11,0.021861445827128814,271.2123627622983,0.3374849070566944
299,77.5725507,12.8741251,26.33834952537904,2.340597595814173,0.3166528686059259,0.15331249991504084,17,7.693473096254934e-05,2,0.05195503526244464,642.3699999186073,0.3166528686059259
300,77.5725507,12.8831251,26.647007410758878,1.77035263544396,0.24031563344590662,0.14149923359709346,15,0.0002994181195406163,11,0.00699527203212154,90.05790310694022,0.24031563344590662
301,77.5725507,12.8921251,27.390205844003116,1.9909136999234183,0.22073481898511046,0.15059950107177095,26,0.00014519692576195217,8,0.00996993609011633,124.87818538121337,0.22073481898511046
302,77.5725507,12.9011251,28.229738730762666,2.0279318173493768,0.1532954345110357,0.15711488590902556,15,0.00030903359776060036,5,0.01717348625214564,215.83357839390425,0.1532954345110357
303,77.5725507,12.9101251,28.831468208078583,2.1435300344994404,0.14133262694726526,0.13930631197399626,22,0.0001958427592459635,3,0.022874296297073042,284.8165315594939,0.14133262694726526
304,77.5725507,12.9191251,29.554355327691773,1.932116648249717,0.09210418207247469,0.14333480454919453,26,0.00015452415295277494,11,0.007511901429485634,94.64722941281988,0.09210418207247469
305,77.5725507,12.9281251,31.43832374408887,2.0392431453583453,0.06186235089097329,0.15145669499059505,35,0.0009347200564369974,18,0.08330524665149128,1039.999588986769,0.06186235089097329
306,77.5725507,12.9371251,33.18048764621554,2.372951388982086,0.01686669078702987,0.14606957416455,35,9.469651189020536e-05,6,0.00046821813650258545,6.949563560404826,0.01686669078702987
307,77.5725507,12.9461251,33.32686130805129,2.199443017812183,-0.003983095243763903,0.1400639089143449,28,1.3045099225102342e-05,15,0.05315549717514885,656.4017564737526,0.0
308,77.5725507,12.9551251,32.49529269158434,2.078282721892143,-0.017724986625049167,0.13036941922707562,29,0.0004905123383625337,9,0.005779529715960596,77.40792659658186,0.0
309,77.5725507,12.9641251,32.11121466284669,1.8608417680139877,-0.0746568677614065,0.12443926422362177,33,0.00017118519934216118,16,0.03952393579673794,490.0632221738285,0.0
310,77.5725507,12.9731251,32.74479523940809,2.0536817309585262,-0.08305988318407159,0.11362159021443133,24,0.00020997794598049432,13,0.00141099517070852,20.01201378628413,0.0
311,77.5725507,12.9821251,32.88527718216854,2.1090892139426596,-0.12975129917161185,0.08462015707686754,29,1.742175514748679e-05,9,0.056373213786545966,696.1806856999193,0.0
312,77.5725507,12.9911251,32.86829634116811,1.75946565655626,-0.12288200068703135,0.09268376992475275,23,5.657508810734855e-05,13,0.006811823762876214,84.79504754300696,0.0
313,77.5725507,13.0001251,33.07574286930304,1.8513854101467557,-0.11063257909335755,0.09798496314324172,25,0.0005492363436429298,14,0.008584366679125672,112.7605311452914,0.0
314,77.5725507,13.0091251,32.98626353361006,1.8375812991327918,-0.1297136654814212,0.08754110439763371,25,0.00039312571467001677,12,0.0030343800528470763,42.31488601872955,0.0
315,77.5725507,13.0181251,32.449800529547844,1.9868643342494918,-0.08556830408068176,0.12536390919043805,21,0.0007192052949942174,12,0.023149581464024235,294.67637974096857,0.0
316,77.5725507,13.0271251,32.238196017748564,1.9008322694020015,-0.09837535413105784,0.09894318315979192,22,0.00042123633829131517,13,0.03805132513499979,474.9698947319891,0.0
317,77.5725507,13.0361251,31.718889447862498,2.023097729442603,-0.04665209565708404,0.13182770831545534,23,0.00023747851977438505,14,0.06205302357428941,769.0185443711581,0.0
318,77.5725507,13.0451251,31.32300227179262,2.0840539056456726,-0.03819614368947261,0.12846553677425745,15,0.0002223907120016012,9,0.010765168836933929,135.64888332019174,0.0
